os,version,position_url,position,download_position,download_url
win,50.0.2661.102,https://omahaproxy.appspot.com/deps.json?version=50.0.2661.102,378081,378086,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F378086%2Fchrome-win32-syms.zip?generation=1456542006078000&alt=media
win,47.0.2526.80,https://omahaproxy.appspot.com/deps.json?version=47.0.2526.80,352221,352221,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F352221%2Fchrome-win32-syms.zip?generation=1443839158161000&alt=media
win,44.0.2403.157,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.157,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F330231%2Fchrome-win32-syms.zip?generation=1431734774631000&alt=media
win,46.0.2490.71,https://omahaproxy.appspot.com/deps.json?version=46.0.2490.71,344925,344926,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F344926%2Fchrome-win32-syms.zip?generation=1440204764866000&alt=media
win,45.0.2454.85,https://omahaproxy.appspot.com/deps.json?version=45.0.2454.85,338390,338393,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F338393%2Fchrome-win32-syms.zip?generation=1436572525097000&alt=media
win,43.0.2357.132,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.132,323860,323859,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F323859%2Fchrome-win32-syms.zip?generation=1428109890647000&alt=media
win,43.0.2357.130,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.130,323860,323859,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F323859%2Fchrome-win32-syms.zip?generation=1428109890647000&alt=media
win,44.0.2403.155,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.155,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F330231%2Fchrome-win32-syms.zip?generation=1431734774631000&alt=media
win,44.0.2403.130,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.130,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F330231%2Fchrome-win32-syms.zip?generation=1431734774631000&alt=media
win,44.0.2403.125,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.125,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F330231%2Fchrome-win32-syms.zip?generation=1431734774631000&alt=media
win,44.0.2403.107,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.107,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F330231%2Fchrome-win32-syms.zip?generation=1431734774631000&alt=media
win,43.0.2357.124,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.124,323860,323859,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F323859%2Fchrome-win32-syms.zip?generation=1428109890647000&alt=media
win,43.0.2357.134,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.134,323860,323859,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F323859%2Fchrome-win32-syms.zip?generation=1428109890647000&alt=media
win,45.0.2454.93,https://omahaproxy.appspot.com/deps.json?version=45.0.2454.93,338390,338393,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F338393%2Fchrome-win32-syms.zip?generation=1436572525097000&alt=media
win,49.0.2623.108,https://omahaproxy.appspot.com/deps.json?version=49.0.2623.108,369907,369909,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F369909%2Fchrome-win32-syms.zip?generation=1452909793395000&alt=media
win,45.0.2454.99,https://omahaproxy.appspot.com/deps.json?version=45.0.2454.99,338390,338393,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F338393%2Fchrome-win32-syms.zip?generation=1436572525097000&alt=media
win,43.0.2357.65,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.65,323860,323859,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F323859%2Fchrome-win32-syms.zip?generation=1428109890647000&alt=media
win,42.0.2311.152,https://omahaproxy.appspot.com/deps.json?version=42.0.2311.152,317474,317472,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F317472%2Fchrome-win32-syms.zip?generation=1424483034306000&alt=media
win,40.0.2214.115,https://omahaproxy.appspot.com/deps.json?version=40.0.2214.115,303346,303348,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F303348%2Fchrome-win32-syms.zip?generation=1415413464163000&alt=media
win,41.0.2272.118,https://omahaproxy.appspot.com/deps.json?version=41.0.2272.118,310958,310958,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F310958%2Fchrome-win32-syms.zip?generation=1420864326022000&alt=media
win,42.0.2311.135,https://omahaproxy.appspot.com/deps.json?version=42.0.2311.135,317474,317472,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F317472%2Fchrome-win32-syms.zip?generation=1424483034306000&alt=media
win,40.0.2214.111,https://omahaproxy.appspot.com/deps.json?version=40.0.2214.111,303346,303348,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F303348%2Fchrome-win32-syms.zip?generation=1415413464163000&alt=media
win,41.0.2272.89,https://omahaproxy.appspot.com/deps.json?version=41.0.2272.89,310958,310958,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F310958%2Fchrome-win32-syms.zip?generation=1420864326022000&alt=media
win,41.0.2272.76,https://omahaproxy.appspot.com/deps.json?version=41.0.2272.76,310958,310958,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F310958%2Fchrome-win32-syms.zip?generation=1420864326022000&alt=media
win,39.0.2171.99,https://omahaproxy.appspot.com/deps.json?version=39.0.2171.99,297060,297059,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F297059%2Fchrome-win32-syms.zip?generation=1411772472382000&alt=media
win,37.0.2062.120,https://omahaproxy.appspot.com/deps.json?version=37.0.2062.120,278856,278850,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F278850%2Fchrome-win32-syms.zip?generation=1409182717836000&alt=media
win,39.0.2171.95,https://omahaproxy.appspot.com/deps.json?version=39.0.2171.95,297060,297059,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F297059%2Fchrome-win32-syms.zip?generation=1411772472382000&alt=media
win,38.0.2125.111,https://omahaproxy.appspot.com/deps.json?version=38.0.2125.111,290040,290036,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F290036%2Fchrome-win32-syms.zip?generation=1408145736282000&alt=media
win,38.0.2125.122,https://omahaproxy.appspot.com/deps.json?version=38.0.2125.122,290040,290036,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F290036%2Fchrome-win32-syms.zip?generation=1408145736282000&alt=media
win,38.0.2125.101,https://omahaproxy.appspot.com/deps.json?version=38.0.2125.101,290040,290036,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F290036%2Fchrome-win32-syms.zip?generation=1408145736282000&alt=media
win,41.0.2272.101,https://omahaproxy.appspot.com/deps.json?version=41.0.2272.101,310958,310958,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F310958%2Fchrome-win32-syms.zip?generation=1420864326022000&alt=media
win,43.0.2357.81,https://omahaproxy.appspot.com/deps.json?version=43.0.2357.81,323860,323859,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F323859%2Fchrome-win32-syms.zip?generation=1428109890647000&alt=media
win,38.0.2125.104,https://omahaproxy.appspot.com/deps.json?version=38.0.2125.104,290040,290036,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F290036%2Fchrome-win32-syms.zip?generation=1408145736282000&alt=media
win,44.0.2403.89,https://omahaproxy.appspot.com/deps.json?version=44.0.2403.89,330231,330231,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win%2F330231%2Fchrome-win32-syms.zip?generation=1431734774631000&alt=media
win64,77.0.3865.90,https://omahaproxy.appspot.com/deps.json?version=77.0.3865.90,681094,681089,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F681089%2Fchrome-win.zip?generation=1564102334186131&alt=media
win64,75.0.3770.100,https://omahaproxy.appspot.com/deps.json?version=75.0.3770.100,652427,652431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F652431%2Fchrome-win.zip?generation=1555637341426986&alt=media
win64,76.0.3809.132,https://omahaproxy.appspot.com/deps.json?version=76.0.3809.132,665002,665006,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F665006%2Fchrome-win.zip?generation=1559266498559000&alt=media
win64,75.0.3770.142,https://omahaproxy.appspot.com/deps.json?version=75.0.3770.142,652427,652431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F652431%2Fchrome-win.zip?generation=1555637341426986&alt=media
win64,78.0.3904.70,https://omahaproxy.appspot.com/deps.json?version=78.0.3904.70,693954,693951,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F693951%2Fchrome-win.zip?generation=1567724849091120&alt=media
win64,77.0.3865.75,https://omahaproxy.appspot.com/deps.json?version=77.0.3865.75,681094,681089,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F681089%2Fchrome-win.zip?generation=1564102334186131&alt=media
win64,76.0.3809.87,https://omahaproxy.appspot.com/deps.json?version=76.0.3809.87,665002,665006,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F665006%2Fchrome-win.zip?generation=1559266498559000&alt=media
win64,75.0.3770.90,https://omahaproxy.appspot.com/deps.json?version=75.0.3770.90,652427,652431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F652431%2Fchrome-win.zip?generation=1555637341426986&alt=media
win64,74.0.3729.131,https://omahaproxy.appspot.com/deps.json?version=74.0.3729.131,638880,638880,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F638880%2Fchrome-win.zip?generation=1552012029392190&alt=media
win64,73.0.3683.86,https://omahaproxy.appspot.com/deps.json?version=73.0.3683.86,625896,625894,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F625894%2Fchrome-win.zip?generation=1548377696016219&alt=media
win64,73.0.3683.75,https://omahaproxy.appspot.com/deps.json?version=73.0.3683.75,625896,625894,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F625894%2Fchrome-win.zip?generation=1548377696016219&alt=media
win64,74.0.3729.169,https://omahaproxy.appspot.com/deps.json?version=74.0.3729.169,638880,638880,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F638880%2Fchrome-win.zip?generation=1552012029392190&alt=media
win64,72.0.3626.119,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.119,612437,612439,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F612439%2Fchrome-win.zip?generation=1543536575558579&alt=media
win64,74.0.3729.157,https://omahaproxy.appspot.com/deps.json?version=74.0.3729.157,638880,638880,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F638880%2Fchrome-win.zip?generation=1552012029392190&alt=media
win64,74.0.3729.108,https://omahaproxy.appspot.com/deps.json?version=74.0.3729.108,638880,638880,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F638880%2Fchrome-win.zip?generation=1552012029392190&alt=media
win64,72.0.3626.121,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.121,612437,612439,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F612439%2Fchrome-win.zip?generation=1543536575558579&alt=media
win64,73.0.3683.103,https://omahaproxy.appspot.com/deps.json?version=73.0.3683.103,625896,625894,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F625894%2Fchrome-win.zip?generation=1548377696016219&alt=media
win64,72.0.3626.109,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.109,612437,612439,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F612439%2Fchrome-win.zip?generation=1543536575558579&alt=media
win64,72.0.3626.96,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.96,612437,612439,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F612439%2Fchrome-win.zip?generation=1543536575558579&alt=media
win64,71.0.3578.98,https://omahaproxy.appspot.com/deps.json?version=71.0.3578.98,599034,599091,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F599091%2Fchrome-win.zip?generation=1539317863463834&alt=media
win64,71.0.3578.80,https://omahaproxy.appspot.com/deps.json?version=71.0.3578.80,599034,599091,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F599091%2Fchrome-win.zip?generation=1539317863463834&alt=media
win64,75.0.3770.80,https://omahaproxy.appspot.com/deps.json?version=75.0.3770.80,652427,652431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F652431%2Fchrome-win.zip?generation=1555637341426986&alt=media
win64,72.0.3626.81,https://omahaproxy.appspot.com/deps.json?version=72.0.3626.81,612437,612439,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F612439%2Fchrome-win.zip?generation=1543536575558579&alt=media
win64,70.0.3538.67,https://omahaproxy.appspot.com/deps.json?version=70.0.3538.67,587811,587811,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F587811%2Fchrome-win32-syms.zip?generation=1535669847076283&alt=media
win64,70.0.3538.102,https://omahaproxy.appspot.com/deps.json?version=70.0.3538.102,587811,587811,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F587811%2Fchrome-win32-syms.zip?generation=1535669847076283&alt=media
win64,70.0.3538.77,https://omahaproxy.appspot.com/deps.json?version=70.0.3538.77,587811,587811,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F587811%2Fchrome-win32-syms.zip?generation=1535669847076283&alt=media
win64,70.0.3538.110,https://omahaproxy.appspot.com/deps.json?version=70.0.3538.110,587811,587811,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F587811%2Fchrome-win32-syms.zip?generation=1535669847076283&alt=media
win64,69.0.3497.100,https://omahaproxy.appspot.com/deps.json?version=69.0.3497.100,576753,576753,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F576753%2Fchrome-win32-syms.zip?generation=1532053207346209&alt=media
win64,76.0.3809.100,https://omahaproxy.appspot.com/deps.json?version=76.0.3809.100,665002,665006,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F665006%2Fchrome-win.zip?generation=1559266498559000&alt=media
win64,68.0.3440.75,https://omahaproxy.appspot.com/deps.json?version=68.0.3440.75,561733,561734,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F561734%2Fchrome-win32-syms.zip?generation=1527215771888712&alt=media
win64,67.0.3396.62,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.62,550428,550431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F550431%2Fchrome-win32-syms.zip?generation=1523581098384805&alt=media
win64,69.0.3497.92,https://omahaproxy.appspot.com/deps.json?version=69.0.3497.92,576753,576753,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F576753%2Fchrome-win32-syms.zip?generation=1532053207346209&alt=media
win64,69.0.3497.81,https://omahaproxy.appspot.com/deps.json?version=69.0.3497.81,576753,576753,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F576753%2Fchrome-win32-syms.zip?generation=1532053207346209&alt=media
win64,68.0.3440.106,https://omahaproxy.appspot.com/deps.json?version=68.0.3440.106,561733,561734,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F561734%2Fchrome-win32-syms.zip?generation=1527215771888712&alt=media
win64,68.0.3440.84,https://omahaproxy.appspot.com/deps.json?version=68.0.3440.84,561733,561734,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F561734%2Fchrome-win32-syms.zip?generation=1527215771888712&alt=media
win64,67.0.3396.99,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.99,550428,550431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F550431%2Fchrome-win32-syms.zip?generation=1523581098384805&alt=media
win64,66.0.3359.139,https://omahaproxy.appspot.com/deps.json?version=66.0.3359.139,540276,540270,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F540270%2Fchrome-win32-syms.zip?generation=1519937939033328&alt=media
win64,66.0.3359.117,https://omahaproxy.appspot.com/deps.json?version=66.0.3359.117,540276,540270,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F540270%2Fchrome-win32-syms.zip?generation=1519937939033328&alt=media
win64,65.0.3325.181,https://omahaproxy.appspot.com/deps.json?version=65.0.3325.181,530369,530373,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F530373%2Fchrome-win32-syms.zip?generation=1516325827068535&alt=media
win64,65.0.3325.146,https://omahaproxy.appspot.com/deps.json?version=65.0.3325.146,530369,530373,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F530373%2Fchrome-win32-syms.zip?generation=1516325827068535&alt=media
win64,66.0.3359.170,https://omahaproxy.appspot.com/deps.json?version=66.0.3359.170,540276,540270,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F540270%2Fchrome-win32-syms.zip?generation=1519937939033328&alt=media
win64,64.0.3282.119,https://omahaproxy.appspot.com/deps.json?version=64.0.3282.119,520840,520834,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F520834%2Fchrome-win32-syms.zip?generation=1512100891415805&alt=media
win64,67.0.3396.87,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.87,550428,550431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F550431%2Fchrome-win32-syms.zip?generation=1523581098384805&alt=media
win64,67.0.3396.79,https://omahaproxy.appspot.com/deps.json?version=67.0.3396.79,550428,550431,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F550431%2Fchrome-win32-syms.zip?generation=1523581098384805&alt=media
win64,64.0.3282.186,https://omahaproxy.appspot.com/deps.json?version=64.0.3282.186,520840,520834,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F520834%2Fchrome-win32-syms.zip?generation=1512100891415805&alt=media
win64,66.0.3359.181,https://omahaproxy.appspot.com/deps.json?version=66.0.3359.181,540276,540270,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F540270%2Fchrome-win32-syms.zip?generation=1519937939033328&alt=media
win64,65.0.3325.162,https://omahaproxy.appspot.com/deps.json?version=65.0.3325.162,530369,530373,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F530373%2Fchrome-win32-syms.zip?generation=1516325827068535&alt=media
win64,63.0.3239.84,https://omahaproxy.appspot.com/deps.json?version=63.0.3239.84,508578,508578,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F508578%2Fchrome-win32-syms.zip?generation=1507861325854816&alt=media
win64,63.0.3239.132,https://omahaproxy.appspot.com/deps.json?version=63.0.3239.132,508578,508578,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F508578%2Fchrome-win32-syms.zip?generation=1507861325854816&alt=media
win64,64.0.3282.167,https://omahaproxy.appspot.com/deps.json?version=64.0.3282.167,520840,520834,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F520834%2Fchrome-win32-syms.zip?generation=1512100891415805&alt=media
win64,62.0.3202.94,https://omahaproxy.appspot.com/deps.json?version=62.0.3202.94,499098,499095,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F499095%2Fchrome-win32-syms.zip?generation=1504230171185707&alt=media
win64,63.0.3239.108,https://omahaproxy.appspot.com/deps.json?version=63.0.3239.108,508578,508578,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F508578%2Fchrome-win32-syms.zip?generation=1507861325854816&alt=media
win64,61.0.3163.91,https://omahaproxy.appspot.com/deps.json?version=61.0.3163.91,488528,488538,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F488538%2Fchrome-win32-syms.zip?generation=1500602861717997&alt=media
win64,60.0.3112.78,https://omahaproxy.appspot.com/deps.json?version=60.0.3112.78,474897,474896,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F474896%2Fchrome-win32-syms.zip?generation=1495770829555514&alt=media
win64,62.0.3202.75,https://omahaproxy.appspot.com/deps.json?version=62.0.3202.75,499098,499095,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F499095%2Fchrome-win32-syms.zip?generation=1504230171185707&alt=media
win64,61.0.3163.100,https://omahaproxy.appspot.com/deps.json?version=61.0.3163.100,488528,488538,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F488538%2Fchrome-win32-syms.zip?generation=1500602861717997&alt=media
win64,60.0.3112.90,https://omahaproxy.appspot.com/deps.json?version=60.0.3112.90,474897,474896,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F474896%2Fchrome-win32-syms.zip?generation=1495770829555514&alt=media
win64,62.0.3202.89,https://omahaproxy.appspot.com/deps.json?version=62.0.3202.89,499098,499095,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F499095%2Fchrome-win32-syms.zip?generation=1504230171185707&alt=media
win64,64.0.3282.140,https://omahaproxy.appspot.com/deps.json?version=64.0.3282.140,520840,520834,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F520834%2Fchrome-win32-syms.zip?generation=1512100891415805&alt=media
win64,59.0.3071.115,https://omahaproxy.appspot.com/deps.json?version=59.0.3071.115,464641,464638,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F464638%2Fchrome-win32-syms.zip?generation=1492133970368618&alt=media
win64,62.0.3202.62,https://omahaproxy.appspot.com/deps.json?version=62.0.3202.62,499098,499095,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F499095%2Fchrome-win32-syms.zip?generation=1504230171185707&alt=media
win64,59.0.3071.109,https://omahaproxy.appspot.com/deps.json?version=59.0.3071.109,464641,464638,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F464638%2Fchrome-win32-syms.zip?generation=1492133970368618&alt=media
win64,61.0.3163.79,https://omahaproxy.appspot.com/deps.json?version=61.0.3163.79,488528,488538,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F488538%2Fchrome-win32-syms.zip?generation=1500602861717997&alt=media
win64,59.0.3071.86,https://omahaproxy.appspot.com/deps.json?version=59.0.3071.86,464641,464638,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F464638%2Fchrome-win32-syms.zip?generation=1492133970368618&alt=media
win64,77.0.3865.120,https://omahaproxy.appspot.com/deps.json?version=77.0.3865.120,681094,681089,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F681089%2Fchrome-win.zip?generation=1564102334186131&alt=media
win64,58.0.3029.96,https://omahaproxy.appspot.com/deps.json?version=58.0.3029.96,454471,454473,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F454473%2Fchrome-win32-syms.zip?generation=1488510302414009&alt=media
win64,58.0.3029.81,https://omahaproxy.appspot.com/deps.json?version=58.0.3029.81,454471,454473,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F454473%2Fchrome-win32-syms.zip?generation=1488510302414009&alt=media
win64,57.0.2987.133,https://omahaproxy.appspot.com/deps.json?version=57.0.2987.133,444943,444948,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F444948%2Fchrome-win32-syms.zip?generation=1484880657733578&alt=media
win64,56.0.2924.87,https://omahaproxy.appspot.com/deps.json?version=56.0.2924.87,433059,433064,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F433064%2Fchrome-win32-syms.zip?generation=1479443158736000&alt=media
win64,56.0.2924.76,https://omahaproxy.appspot.com/deps.json?version=56.0.2924.76,433059,433064,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F433064%2Fchrome-win32-syms.zip?generation=1479443158736000&alt=media
win64,57.0.2987.110,https://omahaproxy.appspot.com/deps.json?version=57.0.2987.110,444943,444948,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F444948%2Fchrome-win32-syms.zip?generation=1484880657733578&alt=media
win64,55.0.2883.87,https://omahaproxy.appspot.com/deps.json?version=55.0.2883.87,423768,423768,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F423768%2Fchrome-win32-syms.zip?generation=1475804879706000&alt=media
win64,59.0.3071.104,https://omahaproxy.appspot.com/deps.json?version=59.0.3071.104,464641,464638,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F464638%2Fchrome-win32-syms.zip?generation=1492133970368618&alt=media
win64,58.0.3029.110,https://omahaproxy.appspot.com/deps.json?version=58.0.3029.110,454471,454473,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F454473%2Fchrome-win32-syms.zip?generation=1488510302414009&alt=media
win64,54.0.2840.87,https://omahaproxy.appspot.com/deps.json?version=54.0.2840.87,414607,414607,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F414607%2Fchrome-win32-syms.zip?generation=1472176465224000&alt=media
win64,54.0.2840.99,https://omahaproxy.appspot.com/deps.json?version=54.0.2840.99,414607,414607,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F414607%2Fchrome-win32-syms.zip?generation=1472176465224000&alt=media
win64,54.0.2840.71,https://omahaproxy.appspot.com/deps.json?version=54.0.2840.71,414607,414607,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F414607%2Fchrome-win32-syms.zip?generation=1472176465224000&alt=media
win64,60.0.3112.113,https://omahaproxy.appspot.com/deps.json?version=60.0.3112.113,474897,474896,https://www.googleapis.com/download/storage/v1/b/chromium-browser-snapshots/o/Win_x64%2F474896%2Fchrome-win32-syms.zip?generation=1495770829555514&alt=media
